,first_node,second_node,weight,dist,dif_genus_species
1265,225.0,373.0,4.0,15.535561992307597,2.0
1266,225.0,374.0,4.0,19.46749371122586,2.0
1267,225.0,375.0,2.0,27.616991980441718,2.0
1268,225.0,376.0,2.0,32.76085977823181,2.0
1269,225.0,377.0,2.0,42.06057472914887,2.0
1270,225.0,378.0,2.0,43.56920152747848,2.0
1271,225.0,379.0,2.0,41.03080575349358,2.0
1272,226.0,372.0,2.0,36.76321148632348,2.0
1273,226.0,373.0,4.0,12.928143426408925,2.0
1274,226.0,374.0,4.0,14.402745174543236,2.0
1275,226.0,375.0,4.0,22.50261902808914,2.0
1276,226.0,376.0,2.0,27.11586280992661,2.0
1277,226.0,377.0,2.0,36.37963355996688,2.0
1278,226.0,378.0,2.0,37.64368847472581,2.0
1279,226.0,379.0,2.0,35.18848891226592,2.0
1280,227.0,372.0,2.0,42.792431548061344,2.0
1281,227.0,373.0,4.0,8.410265433731034,2.0
1282,227.0,374.0,4.0,6.642219677579149,2.0
1283,227.0,375.0,4.0,14.734918418014935,2.0
1284,227.0,376.0,4.0,19.667409886179087,2.0
1285,227.0,377.0,2.0,28.9709446616712,2.0
1286,227.0,378.0,2.0,30.75342186888153,2.0
1287,227.0,379.0,2.0,28.070394920963906,2.0
1288,228.0,373.0,4.0,15.208414593503532,2.0
1289,228.0,374.0,4.0,6.6447124622649,2.0
1290,228.0,375.0,4.0,8.706110404900253,2.0
1291,228.0,376.0,4.0,10.521708502581179,2.0
1292,228.0,377.0,4.0,19.604766134705216,2.0
1293,228.0,378.0,4.0,20.80619156993056,2.0
1294,228.0,379.0,4.0,18.2825722518779,2.0
1295,228.0,569.0,2.0,46.868930472147156,2.0
1296,229.0,373.0,4.0,20.755573627739018,2.0
1297,229.0,374.0,4.0,12.047768262119657,2.0
1298,229.0,375.0,4.0,8.941687138525234,2.0
1299,229.0,376.0,4.0,5.630812499196561,2.0
1300,229.0,377.0,4.0,13.65188462520034,2.0
1301,229.0,378.0,4.0,14.316988186251374,2.0
1302,229.0,379.0,4.0,11.920144162642885,2.0
1303,229.0,569.0,2.0,40.81247717379155,2.0
1304,229.0,570.0,2.0,47.96055175686042,2.0
1305,230.0,659.0,2.0,41.011677812296796,2.0
1306,230.0,660.0,2.0,35.488139003186554,2.0
1307,230.0,661.0,2.0,29.37708791385592,2.0
1308,230.0,662.0,2.0,26.786328623629867,2.0
1309,230.0,663.0,4.0,24.931504880580015,2.0
1310,230.0,664.0,2.0,46.301618015123786,2.0
1311,230.0,665.0,4.0,21.33096437846676,2.0
1312,230.0,666.0,4.0,24.956519418600678,2.0
1313,230.0,704.0,2.0,43.85169794414524,2.0
1314,230.0,705.0,2.0,42.15935829151406,2.0
1315,230.0,706.0,2.0,27.814238842302263,2.0
1316,230.0,707.0,4.0,21.89471399192388,2.0
1317,230.0,708.0,4.0,15.17726130206861,2.0
1318,230.0,709.0,4.0,20.44139876997034,2.0
1319,230.0,710.0,4.0,21.62527674159628,2.0
1320,230.0,711.0,4.0,23.539781919019543,2.0
1321,230.0,712.0,2.0,35.30853556770659,2.0
1322,230.0,713.0,2.0,48.732238082080606,2.0
1323,230.0,714.0,2.0,47.440510140175626,2.0
1324,230.0,715.0,4.0,17.652733005772856,2.0
1325,230.0,716.0,2.0,26.991549527328857,2.0
1326,230.0,717.0,4.0,18.353747349455823,2.0
1327,230.0,718.0,2.0,28.862113397962766,2.0
1328,230.0,719.0,4.0,22.26392490579627,2.0
1329,230.0,720.0,2.0,28.282164244677713,2.0
1330,230.0,721.0,2.0,30.013343038303756,2.0
1331,230.0,722.0,2.0,41.59431638092765,2.0
1332,230.0,728.0,2.0,29.58074080128672,2.0
1333,230.0,729.0,4.0,22.23768537254268,2.0
1334,231.0,664.0,2.0,32.10757810222223,2.0
1335,231.0,665.0,2.0,34.8594986597337,2.0
1336,231.0,673.0,2.0,27.327299835460924,2.0
1337,231.0,674.0,2.0,45.99938413488769,2.0
1338,231.0,675.0,2.0,46.3148609286584,2.0
1339,231.0,715.0,2.0,47.286648064747844,2.0
1340,231.0,717.0,2.0,31.353626529497735,2.0
1341,231.0,718.0,2.0,26.771564586130477,2.0
1342,231.0,719.0,2.0,27.756593684079625,2.0
1343,231.0,720.0,4.0,21.190634082551043,2.0
1344,231.0,721.0,4.0,17.519910868967322,2.0
1345,231.0,722.0,4.0,12.597944940215429,2.0
1346,231.0,723.0,4.0,15.293464152149465,2.0
1347,231.0,724.0,4.0,17.434933736636108,2.0
1348,231.0,725.0,4.0,22.56753163160014,2.0
1349,231.0,726.0,2.0,25.518201881356365,2.0
1350,231.0,727.0,4.0,11.671531198474854,2.0
1351,231.0,728.0,4.0,13.119611276440406,2.0
1352,231.0,729.0,4.0,20.456487220569773,2.0
1353,232.0,234.0,2.0,34.43754606078024,2.0
1354,232.0,383.0,4.0,14.181803146046352,2.0
1355,232.0,434.0,2.0,29.81088015540527,2.0
1356,232.0,634.0,4.0,20.493782964924517,2.0
1357,232.0,635.0,4.0,20.16021129355603,2.0
1358,232.0,636.0,2.0,26.829211062368984,2.0
1359,232.0,644.0,2.0,46.37067790504538,2.0
1360,232.0,645.0,2.0,43.0889030777875,2.0
1361,232.0,646.0,4.0,24.16011247631698,2.0
1362,232.0,647.0,4.0,20.1893815982356,2.0
1363,232.0,648.0,4.0,18.91171132154345,2.0
1364,232.0,649.0,4.0,11.96285134362,2.0
1365,232.0,650.0,4.0,14.177575324234258,2.0
1366,232.0,651.0,4.0,19.51180876382894,2.0
1367,232.0,652.0,4.0,16.87433269383367,2.0
1368,232.0,685.0,2.0,34.74090774711539,2.0
1369,232.0,686.0,2.0,35.99393298355726,2.0
1370,232.0,687.0,2.0,38.43901427091453,2.0
1371,232.0,688.0,2.0,42.97033375753433,2.0
1372,232.0,689.0,2.0,48.962185479148054,2.0
1373,232.0,691.0,2.0,46.98999708498935,2.0
1374,233.0,234.0,4.0,18.28346178690867,2.0
1375,233.0,235.0,2.0,39.75609496141665,2.0
1376,233.0,383.0,4.0,21.67603615822122,2.0
1377,233.0,384.0,2.0,41.34795110455796,2.0
1378,233.0,434.0,2.0,42.02525429454718,2.0
1379,233.0,634.0,2.0,26.888283695420746,2.0
1380,233.0,635.0,4.0,20.516585460893054,2.0
1381,233.0,636.0,4.0,23.961097244371086,2.0
1382,233.0,646.0,2.0,33.02931943541132,2.0
1383,233.0,647.0,2.0,28.605621669841934,2.0
1384,233.0,648.0,2.0,27.401994319127184,2.0
1385,233.0,649.0,4.0,8.630260933504792,2.0
1386,233.0,650.0,4.0,1.9791118332017152,2.0
1387,233.0,651.0,4.0,5.895494031099595,2.0
1388,233.0,652.0,4.0,8.049536174449301,2.0
1389,233.0,685.0,2.0,49.85503682314938,2.0
1390,234.0,235.0,4.0,21.473211254705834,2.0
1391,234.0,236.0,2.0,32.78953801384656,2.0
1392,234.0,237.0,2.0,39.652943760370995,2.0
1393,234.0,238.0,2.0,44.77053614139776,2.0
1394,234.0,383.0,2.0,37.62551295915173,2.0
1395,234.0,384.0,2.0,26.779727029195804,2.0
1396,234.0,385.0,2.0,36.24931317165851,2.0
1397,234.0,634.0,2.0,40.960305517674975,2.0
1398,234.0,635.0,2.0,32.41700799527078,2.0
1399,234.0,636.0,2.0,31.91439239773869,2.0
1400,234.0,646.0,2.0,47.69314894051099,2.0
1401,234.0,647.0,2.0,43.538114258348564,2.0
1402,234.0,648.0,2.0,42.537405634120965,2.0
1403,234.0,649.0,4.0,24.921073004764036,2.0
1404,234.0,650.0,4.0,20.261306828794226,2.0
1405,234.0,651.0,4.0,16.383591320843568,2.0
1406,234.0,652.0,4.0,20.94552969349095,2.0
1407,235.0,236.0,4.0,11.326078864755065,2.0
1408,235.0,237.0,4.0,18.21406962692356,2.0
1409,235.0,238.0,4.0,23.299310522400436,2.0
1410,235.0,239.0,2.0,31.214795681770305,2.0
1411,235.0,240.0,2.0,45.85284438695826,2.0
1412,235.0,384.0,4.0,19.90068379749618,2.0
1413,235.0,385.0,4.0,19.50238732355611,2.0
1414,235.0,386.0,2.0,30.542147373760994,2.0
1415,235.0,387.0,2.0,37.50041840851764,2.0
1416,235.0,388.0,2.0,47.17385990785688,2.0
1417,235.0,389.0,2.0,49.712024198326034,2.0
1418,235.0,636.0,2.0,49.04230872826363,2.0
1419,235.0,649.0,2.0,46.03916917457613,2.0
1420,235.0,650.0,2.0,41.734252227227934,2.0
1421,235.0,651.0,2.0,37.40240556244882,2.0
1422,235.0,652.0,2.0,41.65610407288534,2.0
1423,236.0,240.0,2.0,34.52838217426535,2.0
1424,236.0,241.0,2.0,39.47508696220786,2.0
1425,236.0,242.0,2.0,47.25784933621401,2.0
1426,236.0,243.0,2.0,49.772047437202176,2.0
1427,236.0,384.0,4.0,23.984485814637402,2.0
1428,236.0,385.0,4.0,15.52398301532047,2.0
1429,236.0,386.0,4.0,20.35963011433493,2.0
1430,236.0,387.0,2.0,26.720273971681486,2.0
1431,236.0,388.0,2.0,36.38863278807524,2.0
1432,236.0,389.0,2.0,38.99970309588056,2.0
1433,236.0,651.0,2.0,48.697804783182754,2.0
1434,237.0,240.0,2.0,27.643418837556524,2.0
1435,237.0,241.0,2.0,32.60981091896814,2.0
1436,237.0,242.0,2.0,40.38341338128416,2.0
1437,237.0,243.0,2.0,42.906202777981065,2.0
1438,237.0,384.0,2.0,28.044206929042325,2.0
1439,237.0,385.0,4.0,16.23993307872464,2.0
1440,237.0,386.0,4.0,14.579455633912616,2.0
1441,237.0,387.0,4.0,20.1920226339568,2.0
1442,237.0,388.0,2.0,29.791539834452006,2.0
1443,237.0,389.0,2.0,32.444566237041414,2.0
1444,237.0,390.0,2.0,46.37079158320123,2.0
1445,238.0,240.0,4.0,22.606002743118413,2.0
1446,238.0,241.0,2.0,27.513947026579245,2.0
1447,238.0,242.0,2.0,35.3051686321113,2.0
1448,238.0,243.0,2.0,37.80785784273504,2.0
1449,238.0,384.0,2.0,32.764455686697104,2.0
1450,238.0,385.0,4.0,19.909536223227875,2.0
1451,238.0,386.0,4.0,12.754558833991162,2.0
1452,238.0,387.0,4.0,16.631732942657823,2.0
1453,238.0,388.0,2.0,25.895562123338287,2.0
1454,238.0,389.0,2.0,28.60233302151589,2.0
1455,238.0,390.0,2.0,41.860469878597094,2.0
1456,239.0,240.0,4.0,14.745552116924337,2.0
1457,239.0,241.0,4.0,19.782559609017934,2.0
1458,239.0,242.0,2.0,27.495075806806945,2.0
1459,239.0,243.0,2.0,30.044760945427058,2.0
1460,239.0,384.0,2.0,37.87442779865886,2.0
1461,239.0,385.0,4.0,23.639857801228597,2.0
1462,239.0,386.0,4.0,9.31554723273581,2.0
1463,239.0,387.0,4.0,9.279237940566821,2.0
1464,239.0,388.0,4.0,17.864640886140542,2.0
1465,239.0,389.0,4.0,20.585226778057415,2.0
1466,239.0,390.0,2.0,33.54981283316224,2.0
1467,240.0,241.0,3.0,5.06986501411123,1.0
1468,240.0,242.0,3.0,12.753235084057962,1.0
1469,240.0,243.0,3.0,15.299223873817747,1.0
1470,240.0,385.0,2.0,37.12954301277653,2.0
1471,240.0,386.0,4.0,20.082611572447217,2.0
1472,240.0,387.0,4.0,13.19059974757173,2.0
1473,240.0,388.0,4.0,11.973645950392822,2.0
1474,240.0,389.0,4.0,13.72734662831971,2.0
1475,240.0,390.0,4.0,20.719900509363473,2.0
1476,241.0,385.0,2.0,42.1153487618979,2.0
1477,241.0,386.0,4.0,24.95201654444386,2.0
1478,241.0,387.0,4.0,17.738874756894464,2.0
1479,241.0,388.0,4.0,14.111667962510753,2.0
1480,241.0,389.0,4.0,15.045076868203635,2.0
1481,241.0,390.0,4.0,17.578200395998174,2.0
1482,242.0,385.0,2.0,49.27284268436655,2.0
1483,242.0,386.0,2.0,31.940939122293194,2.0
1484,242.0,387.0,4.0,24.36580767086745,2.0
1485,242.0,388.0,4.0,18.22168690482061,2.0
1486,242.0,389.0,4.0,18.00296612266395,2.0
1487,242.0,390.0,4.0,12.931484118882606,2.0
1488,243.0,386.0,2.0,34.508794031855494,2.0
1489,243.0,387.0,2.0,26.913566772492224,2.0
1490,243.0,388.0,4.0,20.492052240410207,2.0
1491,243.0,389.0,4.0,20.07771696021199,2.0
1492,243.0,390.0,4.0,12.875127105684841,2.0
1493,244.0,245.0,4.0,5.8339553186325785,2.0
1494,244.0,249.0,3.0,16.9679711467014,1.0
1495,244.0,250.0,3.0,17.310452500347246,1.0
1496,244.0,251.0,4.0,23.082097686859594,2.0
1497,244.0,252.0,2.0,33.99546604060774,2.0
1498,244.0,253.0,2.0,36.306320177682515,2.0
1499,244.0,389.0,2.0,47.82887892674751,2.0
1500,244.0,390.0,2.0,47.92905662728963,2.0
1501,245.0,246.0,4.0,19.837841080921272,2.0
1502,245.0,247.0,4.0,18.07968411006066,2.0
1503,245.0,248.0,4.0,16.312073412353783,2.0
1504,245.0,249.0,4.0,16.694346342711807,2.0
1505,245.0,250.0,4.0,18.235016168297573,2.0
1506,245.0,251.0,2.0,26.192010520963894,2.0
1507,245.0,252.0,2.0,38.07387097376758,2.0
1508,245.0,253.0,2.0,40.78286831373747,2.0
1509,245.0,388.0,2.0,49.44927277706724,2.0
1510,245.0,389.0,2.0,47.417787623847154,2.0
1511,245.0,390.0,2.0,49.40260375036613,2.0
1512,246.0,249.0,3.0,16.94304354885379,1.0
1513,246.0,250.0,3.0,20.625770752112203,1.0
1514,246.0,251.0,2.0,31.423072509737825,2.0
1515,246.0,252.0,2.0,44.35119693267009,2.0
1516,246.0,253.0,2.0,48.33327591327567,2.0
1517,246.0,315.0,1.0,49.69880970789929,1.0
1518,246.0,433.0,1.0,48.84378627400006,1.0
1519,247.0,249.0,3.0,12.576100864861587,1.0
1520,247.0,250.0,3.0,16.253047275357385,1.0
1521,247.0,251.0,2.0,27.023657915284282,2.0
1522,247.0,252.0,2.0,39.938756055087,2.0
1523,247.0,253.0,2.0,43.932459978891615,2.0
1524,248.0,249.0,3.0,3.303907811326161,1.0
1525,248.0,250.0,3.0,6.9753059179505525,1.0
1526,248.0,251.0,4.0,17.7743537737652,2.0
1527,248.0,252.0,2.0,30.747629758111795,2.0
1528,248.0,253.0,2.0,34.68354367770258,2.0
1529,248.0,391.0,2.0,48.88032187532049,2.0
1530,249.0,251.0,4.0,14.525164128200979,2.0
1531,249.0,252.0,2.0,27.535947708114282,2.0
1532,249.0,253.0,2.0,31.42434837953485,2.0
1533,249.0,391.0,2.0,45.6962827775872,2.0
1534,250.0,251.0,4.0,10.858722103236074,2.0
1535,250.0,252.0,4.0,23.889391080581937,2.0
1536,250.0,253.0,2.0,27.746996142952483,2.0
1537,250.0,391.0,2.0,42.06465826044111,2.0
1538,251.0,252.0,4.0,13.047174303647855,2.0
1539,251.0,253.0,4.0,16.910313802811725,2.0
1540,251.0,391.0,2.0,31.235556115165213,2.0
1541,252.0,391.0,4.0,18.189766511806607,2.0
1542,253.0,391.0,4.0,14.83175937058053,2.0
1543,253.0,392.0,2.0,48.46149791069332,2.0
1544,254.0,256.0,4.0,17.235676099303504,2.0
1545,254.0,392.0,2.0,29.483536418087745,2.0
1546,254.0,393.0,4.0,22.733383887507866,2.0
1547,254.0,394.0,4.0,15.791812073098729,2.0
1548,254.0,395.0,4.0,12.424079994526245,2.0
1549,254.0,396.0,4.0,8.424294065472298,2.0
1550,254.0,397.0,4.0,23.744570531621427,2.0
1551,254.0,398.0,2.0,30.106150615637684,2.0
1552,254.0,399.0,2.0,38.051923249656134,2.0
1553,254.0,400.0,2.0,48.92270134966279,2.0
1554,254.0,545.0,2.0,43.124976638716646,2.0
1555,255.0,256.0,4.0,5.962019561492776,2.0
1556,255.0,392.0,2.0,30.811944674969517,2.0
1557,255.0,393.0,2.0,27.654661584288988,2.0
1558,255.0,394.0,4.0,20.501003836190808,2.0
1559,255.0,395.0,4.0,21.249598915185604,2.0
1560,255.0,396.0,4.0,16.713059663888266,2.0
1561,255.0,397.0,2.0,34.847936630789924,2.0
1562,255.0,398.0,2.0,40.980150195266305,2.0
1563,255.0,399.0,2.0,48.764187847998855,2.0
1564,255.0,544.0,1.0,49.8941109156344,1.0
1565,255.0,545.0,2.0,31.899976040235817,2.0
1566,256.0,392.0,2.0,33.897473858604684,2.0
1567,256.0,393.0,2.0,32.21568884472979,2.0
1568,256.0,394.0,2.0,25.319831280512382,2.0
1569,256.0,395.0,2.0,26.255597698394503,2.0
1570,256.0,396.0,4.0,21.801613899843385,2.0
1571,256.0,397.0,2.0,40.54665205306775,2.0
1572,256.0,398.0,2.0,46.527218484221926,2.0
1573,256.0,544.0,2.0,47.47430823155596,2.0
1574,256.0,545.0,2.0,25.938100422897207,2.0
1575,257.0,258.0,4.0,9.691748037599682,2.0
1576,257.0,259.0,4.0,14.850866097775162,2.0
1577,257.0,260.0,4.0,18.187419882684033,2.0
1578,257.0,261.0,4.0,24.2893016200624,2.0
1579,257.0,262.0,2.0,36.27927847624503,2.0
1580,257.0,263.0,2.0,41.02791199462743,2.0
1581,257.0,264.0,2.0,49.04615311740995,2.0
1582,257.0,395.0,2.0,46.38615900252644,2.0
1583,257.0,396.0,2.0,49.31881706929558,2.0
1584,257.0,397.0,2.0,30.348758041067313,2.0
1585,257.0,398.0,2.0,27.858866553922,2.0
1586,257.0,399.0,2.0,25.997113168371087,2.0
1587,257.0,400.0,4.0,14.776794036924768,2.0
1588,257.0,402.0,4.0,15.730946332515517,2.0
1589,257.0,403.0,4.0,19.465991890878062,2.0
1590,257.0,404.0,3.0,20.11641651930382,1.0
1591,257.0,405.0,2.0,37.593584017812326,2.0
1592,257.0,406.0,2.0,45.629200469810414,2.0
1593,258.0,262.0,1.0,26.59191687089552,1.0
1594,258.0,263.0,1.0,31.35858685622911,1.0
1595,258.0,264.0,2.0,39.35588721379689,2.0
1596,258.0,265.0,2.0,45.615120351416046,2.0
1597,258.0,397.0,2.0,39.656886716669575,2.0
1598,258.0,398.0,2.0,36.504113502558575,2.0
1599,258.0,399.0,2.0,33.28218183591228,2.0
1600,258.0,400.0,4.0,19.666435632337937,2.0
1601,258.0,401.0,4.0,18.24970238961337,2.0
1602,258.0,402.0,4.0,11.0979642198858,2.0
1603,258.0,403.0,4.0,13.919341893431024,2.0
1604,258.0,404.0,4.0,14.327397022616596,2.0
1605,258.0,405.0,2.0,28.906256859092583,2.0
1606,258.0,406.0,2.0,36.601822395233675,2.0
1607,259.0,262.0,3.0,21.514000539002314,1.0
1608,259.0,263.0,1.0,26.204861946913187,1.0
1609,259.0,264.0,2.0,34.35855331282126,2.0
1610,259.0,265.0,2.0,40.52716531551768,2.0
1611,259.0,397.0,2.0,44.96851230179528,2.0
1612,259.0,398.0,2.0,41.802014484771426,2.0
1613,259.0,399.0,2.0,38.381295874871974,2.0
1614,259.0,400.0,4.0,24.458253756401852,2.0
1615,259.0,401.0,4.0,21.818280616963275,2.0
1616,259.0,402.0,4.0,13.071883421046143,2.0
1617,259.0,403.0,4.0,14.709987292504358,2.0
1618,259.0,404.0,4.0,14.86493217567239,2.0
1619,259.0,405.0,2.0,25.642769988020067,2.0
1620,259.0,406.0,2.0,32.80851455710181,2.0
1621,259.0,407.0,2.0,46.46702084007117,2.0
1622,260.0,262.0,3.0,18.097865913523545,1.0
1623,260.0,263.0,3.0,22.84444575215918,1.0
1624,260.0,264.0,2.0,30.909974545519106,2.0
1625,260.0,265.0,2.0,37.1224282330833,2.0
1626,260.0,266.0,2.0,48.01743459266614,2.0
1627,260.0,397.0,2.0,48.091544980431955,2.0
1628,260.0,398.0,2.0,44.68726762827441,2.0
1629,260.0,399.0,2.0,40.877345015626176,2.0
1630,260.0,400.0,2.0,26.675106344754628,2.0
1631,260.0,401.0,4.0,23.06525760145102,2.0
1632,260.0,402.0,4.0,13.662302443062767,2.0
1633,260.0,403.0,4.0,14.399963148233256,2.0
1634,260.0,404.0,4.0,14.37685111951395,2.0
1635,260.0,405.0,4.0,22.542745631540384,2.0
1636,260.0,406.0,2.0,29.474114530906522,2.0
1637,260.0,407.0,2.0,43.01690561795709,2.0
1638,261.0,262.0,3.0,11.991263160070952,1.0
1639,261.0,263.0,3.0,16.78528323420339,1.0
1640,261.0,264.0,4.0,24.787163803778792,2.0
1641,261.0,265.0,2.0,31.014701656809603,2.0
1642,261.0,266.0,2.0,41.90096876030992,2.0
1643,261.0,399.0,2.0,46.16426579898027,2.0
1644,261.0,400.0,2.0,31.760229466250916,2.0
1645,261.0,401.0,2.0,27.073980832991044,2.0
1646,261.0,402.0,4.0,17.3554164781468,2.0
1647,261.0,403.0,4.0,16.797762799314956,2.0
1648,261.0,404.0,4.0,16.505474919652613,2.0
1649,261.0,405.0,4.0,18.286366339794842,2.0
1650,261.0,406.0,4.0,24.30848949746079,2.0
1651,261.0,407.0,2.0,37.34420291021502,2.0
1652,262.0,264.0,4.0,12.885880862680102,2.0
1653,262.0,265.0,4.0,19.02499469480115,2.0
1654,262.0,266.0,2.0,29.923609586186725,2.0
1655,262.0,267.0,2.0,40.044090741674886,2.0
1656,262.0,268.0,2.0,46.521420220200255,2.0
1657,262.0,400.0,2.0,42.89443276586654,2.0
1658,262.0,401.0,2.0,37.17896194796652,2.0
1659,262.0,402.0,2.0,27.704790503724197,2.0
1660,262.0,403.0,2.0,25.983679910790304,2.0
1661,262.0,404.0,2.0,25.45539867044615,2.0
1662,262.0,405.0,4.0,15.601410048693635,2.0
1663,262.0,406.0,4.0,17.22276369927347,2.0
1664,262.0,407.0,2.0,27.469725822383765,2.0
1665,263.0,264.0,4.0,8.697492836627164,2.0
1666,263.0,265.0,4.0,14.38231930821333,2.0
1667,263.0,266.0,2.0,25.315528948941356,2.0
1668,263.0,267.0,2.0,35.418568695578415,2.0
1669,263.0,268.0,2.0,41.89816469286133,2.0
1670,263.0,400.0,2.0,47.81199463736489,2.0
1671,263.0,401.0,2.0,42.013987773355176,2.0
1672,263.0,402.0,2.0,32.59058152161435,2.0
1673,263.0,403.0,2.0,30.767639764746182,2.0
1674,263.0,404.0,2.0,30.21690081446482,2.0
1675,263.0,405.0,4.0,18.151784431210597,2.0
1676,263.0,406.0,4.0,17.432621365597157,2.0
1677,263.0,407.0,2.0,25.110486385437657,2.0
1678,264.0,266.0,4.0,17.18214508137144,2.0
1679,264.0,267.0,1.0,27.283397875227784,1.0
1680,264.0,268.0,1.0,33.74428200706404,1.0
1681,264.0,269.0,2.0,43.65345598158788,2.0
1682,264.0,270.0,2.0,46.09321037547907,2.0
1683,264.0,401.0,2.0,48.10430514129535,2.0
1684,264.0,402.0,2.0,39.139167155171386,2.0
1685,264.0,403.0,2.0,36.770152247853055,2.0
1686,264.0,404.0,2.0,36.13312538387002,2.0
1687,264.0,405.0,3.0,19.94802898658646,1.0
1688,264.0,406.0,4.0,15.27256255349822,2.0
1689,264.0,407.0,4.0,17.782117919581736,2.0
1690,265.0,266.0,4.0,10.933211227648663,2.0
1691,265.0,267.0,3.0,21.040911887357808,1.0
1692,265.0,268.0,1.0,27.52099676185563,1.0
1693,265.0,269.0,2.0,37.38284675182644,2.0
1694,265.0,270.0,2.0,39.78410131812507,2.0
1695,265.0,271.0,2.0,43.954925961456205,2.0
1696,265.0,402.0,2.0,45.70272684756523,2.0
1697,265.0,403.0,2.0,43.3385199481254,2.0
1698,265.0,404.0,2.0,42.699484744894576,2.0
1699,265.0,405.0,1.0,26.019691080597642,1.0
1700,265.0,406.0,4.0,20.181932999529682,2.0
1701,265.0,407.0,4.0,17.756217983955274,2.0
1702,265.0,408.0,2.0,47.80106895323119,2.0
1703,265.0,409.0,2.0,49.694082587823786,2.0
1704,266.0,267.0,4.0,10.12065624423415,2.0
1705,266.0,268.0,4.0,16.598106914655187,2.0
1706,266.0,269.0,2.0,26.485439833530478,2.0
1707,266.0,270.0,2.0,28.91375841880106,2.0
1708,266.0,271.0,2.0,33.07524021058348,2.0
1709,266.0,405.0,2.0,34.89589064894468,2.0
1710,266.0,406.0,2.0,27.612271987640565,2.0
1711,266.0,407.0,4.0,18.76543628989951,2.0
1712,266.0,408.0,2.0,37.26381549717845,2.0
1713,266.0,409.0,2.0,39.17659124335621,2.0
1714,267.0,269.0,4.0,16.370314218339217,2.0
1715,267.0,270.0,4.0,18.81724164471114,2.0
1716,267.0,271.0,4.0,22.96866052755748,2.0
1717,267.0,405.0,1.0,44.211476928565844,1.0
1718,267.0,406.0,2.0,36.433547320682436,2.0
1719,267.0,407.0,4.0,24.97240553451769,2.0
1720,267.0,408.0,2.0,28.10131982300533,2.0
1721,267.0,409.0,2.0,30.026969275172082,2.0
1722,268.0,269.0,4.0,9.923267748968396,2.0
1723,268.0,270.0,4.0,12.410615526947835,2.0
1724,268.0,271.0,4.0,16.533455300624492,2.0
1725,268.0,406.0,2.0,42.297709093721544,2.0
1726,268.0,407.0,2.0,29.94841775683688,2.0
1727,268.0,408.0,4.0,22.5280012410408,2.0
1728,268.0,409.0,4.0,24.43518468802499,2.0
1729,269.0,407.0,2.0,38.974423792286025,2.0
1730,269.0,408.0,4.0,16.55881720029081,2.0
1731,269.0,409.0,4.0,18.22070695191425,2.0
1732,270.0,407.0,2.0,41.52673053631842,2.0
1733,270.0,408.0,4.0,16.37714404216125,2.0
1734,270.0,409.0,4.0,17.87729535755293,2.0
1735,271.0,407.0,2.0,45.24262065456194,2.0
1736,271.0,408.0,4.0,15.251313210497313,2.0
1737,271.0,409.0,4.0,16.418381112789326,2.0
1738,272.0,408.0,2.0,42.96306613274808,2.0
1739,272.0,409.0,2.0,42.296433072412015,2.0
1740,273.0,274.0,4.0,8.9199763521706,2.0
1741,273.0,275.0,4.0,12.811865013050484,2.0
1742,273.0,276.0,4.0,15.80406080588824,2.0
1743,273.0,277.0,4.0,16.764718161629773,2.0
1744,273.0,278.0,2.0,36.16010382423508,2.0
1745,273.0,279.0,2.0,49.04778351124046,2.0
1746,273.0,410.0,2.0,47.42123419630599,2.0
1747,273.0,411.0,4.0,24.385177149848484,2.0
1748,273.0,412.0,4.0,6.828037830990181,2.0
1749,273.0,413.0,4.0,11.382497131735382,2.0
1750,274.0,278.0,2.0,27.327528082500397,2.0
1751,274.0,279.0,2.0,40.23996873642639,2.0
1752,274.0,280.0,2.0,49.43322628779826,2.0
1753,274.0,411.0,2.0,33.13824850216655,2.0
1754,274.0,412.0,4.0,6.457448571120054,2.0
1755,274.0,413.0,4.0,9.43909179680454,2.0
1756,275.0,278.0,4.0,23.370916416359616,2.0
1757,275.0,279.0,2.0,36.27814062197377,2.0
1758,275.0,280.0,2.0,45.468282159065545,2.0
1759,275.0,411.0,2.0,36.81968577041717,2.0
1760,275.0,412.0,4.0,8.969104380998068,2.0
1761,275.0,413.0,4.0,10.218431833072415,2.0
1762,276.0,278.0,4.0,20.365693839404177,2.0
1763,276.0,279.0,2.0,33.270808097429686,2.0
1764,276.0,280.0,2.0,42.460386500988314,2.0
1765,276.0,411.0,2.0,39.69417078467911,2.0
1766,276.0,412.0,4.0,11.513472432254753,2.0
1767,276.0,413.0,4.0,11.831096609308245,2.0
1768,277.0,278.0,4.0,19.401444544360874,2.0
1769,277.0,279.0,2.0,32.30518022800727,2.0
1770,277.0,280.0,2.0,41.49422717593787,2.0
1771,277.0,411.0,2.0,40.61596783130507,2.0
1772,277.0,412.0,4.0,12.36604653577592,2.0
1773,277.0,413.0,4.0,12.44415680911949,2.0
1774,278.0,279.0,4.0,12.92090720572015,2.0
1775,278.0,280.0,4.0,22.125678200138196,2.0
1776,278.0,281.0,2.0,31.61298026994761,2.0
1777,278.0,283.0,2.0,49.41678657761243,2.0
1778,278.0,412.0,2.0,31.161304058813656,2.0
1779,278.0,413.0,2.0,29.555666828583327,2.0
1780,279.0,282.0,2.0,35.76753842921574,2.0
1781,279.0,283.0,2.0,36.509655512793834,2.0
